unieke_id,latitude,longitude,naam,rijstrook,Kmp_Rsys
4449,51.26467964,4.27256658,R2 Beverentunnel Midden,R10,"81,169"
4460,51.25536854,4.264954316,"R2 RSS H20 I04 kmpt 79,99",R11,"79,995"
4461,51.25541951,4.264808949,"R2 RSS H20 I04 kmpt 79,99",R10,"79,995"
4462,51.25540376,4.264851289,"R2 RSS H20 I04 kmpt 79,99",R11,"79,995"
4463,51.25008545,4.258471398,"R2 RSS I03 kmpt 79,24",R09,"79,251"
4464,51.25010916,4.258432072,"R2 RSS I03 kmpt 79,24",R10,"79,251"
4465,51.25013563,4.25839433,"R2 RSS I03 kmpt 79,24",R11,"79,251"
3134,50.878344,4.277767,Knooppunt Groot-Bijgaarden Noord,R11,"0,049"
3133,50.878365,4.277729,Knooppunt Groot-Bijgaarden Noord,R10,"0,049"
3132,50.877839,4.277571,Knooppunt Groot-Bijgaarden Noord,R11,"48,414"
3131,50.877819,4.2776,Knooppunt Groot-Bijgaarden Noord,R10,"48,414"
3130,50.877942,4.277429,Knooppunt Groot-Bijgaarden Noord,R12,"48,406"
3129,50.877963,4.277387,Knooppunt Groot-Bijgaarden Noord,R11,"48,406"
520,51.06865665,2.608656156,complex Adinkerke (1),P00,"0,129"
3128,50.877983,4.277347,Knooppunt Groot-Bijgaarden Noord,R10,"48,406"
521,51.06865665,2.608656156,complex Adinkerke (1),R10,"0,129"
3127,50.90932499,4.338121965,Knooppunt Strombeek-Bever West,R11,"0,245"
3126,50.90929234,4.338158213,Knooppunt Strombeek-Bever West,R10,"0,245"
523,51.06834967,2.610206109,complex Adinkerke (1),R10,"0,659"
3125,50.908816,4.337936,Knooppunt Strombeek-Bever West,R10,"0,029"
524,51.0674996,2.598539827,complex Adinkerke (1),P00,"0,103"
3124,50.909078,4.338164,Knooppunt Strombeek-Bever West,R10,"0,354"
525,51.0674996,2.598539827,complex Adinkerke (1),R10,"0,103"
4455,51.26912,4.275678,R2 Beverentunnel kant Nederland,R10,"81,706"
526,51.06732483,2.5967941,complex Adinkerke (1),R09,"8,078"
4456,51.269113,4.275705,R2 Beverentunnel kant Nederland,R11,"81,706"
527,51.06797767,2.599560749,complex Adinkerke (1),R10,"0,332"
4457,51.27077679,4.277095011,"R2 RSS H18 I06 kmpt 81,9",R10,"81,928"
528,50.8652667,4.2701722,complex Dansaertlaan,R10,"50,031"
4458,51.27076336,4.277144233,"R2 RSS H18 I06 kmpt 81,9",R11,"81,928"
529,50.8652694,4.270225,complex Dansaertlaan,R11,"50,031"
4459,51.25535263,4.265002531,"R2 RSS H20 I04 kmpt 79,99",R10,"79,995"
4470,51.24776802,4.254492162,"R2 RSS H22 kmpt 78,87",R10,"78,854"
4471,51.24774284,4.254528462,"R2 RSS H22 kmpt 78,87",R11,"78,854"
4472,51.24634662,4.252623384,"R2 RSS I01 kmpt 78,7",R08,"78,668"
4473,51.24636868,4.252590428,"R2 RSS I01 kmpt 78,7",R09,"78,668"
4474,51.2463976,4.252548714,"R2 RSS I01 kmpt 78,7",R10,"78,668"
4475,51.422946,4.70736,Parking Minderhout,R10,"62,339"
4476,51.422942,4.707413,Parking Minderhout,R11,"62,339"
3145,50.88798919,4.4569446,Knooppunt Zaventem Zuid,R10,"0,138"
3144,50.875279,4.279078,Knooppunt Groot-Bijgaarden Oost,R11,"0,043"
3143,50.875303,4.279104,Knooppunt Groot-Bijgaarden Oost,R10,"0,043"
3142,50.875216,4.278967,Knooppunt Groot-Bijgaarden Oost,R10,"0,274"
3141,50.874776,4.278821,Knooppunt Groot-Bijgaarden Oost,R11,"0,781"
3140,50.874751,4.278796,Knooppunt Groot-Bijgaarden Oost,R10,"0,781"
530,50.865275,4.270275,complex Dansaertlaan,R12,"50,031"
531,50.866125,4.2699361,complex Dansaertlaan,R10,"0,034"
3139,50.874994,4.278724,Knooppunt Groot-Bijgaarden Oost,R11,"0,781"
532,50.8652806,4.2705278,complex Dansaertlaan,R10,"50,042"
3138,50.875018,4.278748,Knooppunt Groot-Bijgaarden Oost,R10,"0,781"
533,50.86525201,4.270509737,complex Dansaertlaan,R11,"50,042"
3137,50.87833,4.27639,Knooppunt Groot-Bijgaarden Noord,R10,"0,232"
534,50.8652806,4.2704306,complex Dansaertlaan,R12,"50,042"
3136,50.878241,4.276488,Knooppunt Groot-Bijgaarden Noord,R11,"0,021"
535,50.8658417,4.2705889,complex Dansaertlaan,R10,"0,361"
3135,50.878237,4.276461,Knooppunt Groot-Bijgaarden Noord,R10,"0,021"
536,50.8630639,4.2710194,complex Dansaertlaan,R10,"0,059"
4466,51.24838472,4.25582626,"R2 RSS I02 kmpt 78,99",R10,"78,977"
537,50.8638556,4.2702194,complex Dansaertlaan,R10,"0,343"
4467,51.24841448,4.255785918,"R2 RSS I02 kmpt 78,99",R11,"78,977"
538,50.8436528,4.2817667,complex Dilbeek + Anderlecht Dupuisln (n,R10,"0,159"
4468,51.24843843,4.25575351,"R2 RSS I02 kmpt 78,99",R12,"78,977"
539,50.8436667,4.2818167,complex Dilbeek + Anderlecht Dupuisln (n,R10,"52,693"
4469,51.24779392,4.25445595,"R2 RSS H22 kmpt 78,87",R09,"78,854"
4480,51.422032,4.70749,Parking Minderhout,R10,"62,243"
4481,51.417875,4.70548,Parking Minderhout,R10,"61,802"
4482,51.415075,4.702788,Parking Minderhout,R10,"61,376"
4483,51.18940564,4.474833002,R11 Tunnel kant Borsbeek,R10,"4,127"
4484,51.18940564,4.474833002,R11 Tunnel kant Borsbeek,R11,"4,127"
4485,51.18940651,4.474833705,R11 Tunnel kant Borsbeek,R10,"4,126"
4486,51.18940651,4.474833705,R11 Tunnel kant Borsbeek,R11,"4,126"
4487,51.18591982,4.471838354,R11 Tunnel kant Mortsel,R10,"4,568"
3156,50.87648104,4.270941267,Knooppunt Groot-Bijgaarden West,R10,"0,031"
3155,50.876547,4.27122,Knooppunt Groot-Bijgaarden West,R11,"0,15"
3154,50.87656605,4.271204986,Knooppunt Groot-Bijgaarden West,R10,"0,15"
3153,50.87740392,4.270716516,Knooppunt Groot-Bijgaarden West,R11,"1,405"
3152,50.877417,4.270762,Knooppunt Groot-Bijgaarden West,R10,"1,405"
3151,50.87726117,4.270648085,Knooppunt Groot-Bijgaarden West,R11,"1,404"
3150,50.87726087,4.270648397,Knooppunt Groot-Bijgaarden West,R10,"1,404"
540,50.8440472,4.2816917,complex Dilbeek + Anderlecht Dupuisln (n,R10,"52,607"
541,50.8440639,4.2817444,complex Dilbeek + Anderlecht Dupuisln (n,R11,"52,607"
542,50.844075,4.2817889,complex Dilbeek + Anderlecht Dupuisln (n,R12,"52,607"
543,50.8441417,4.2820222,complex Dilbeek + Anderlecht Dupuisln (n,R10,"52,608"
3149,50.88794916,4.45785941,Knooppunt Zaventem Zuid,R10,"0,001"
544,50.8441278,4.281975,complex Dilbeek + Anderlecht Dupuisln (n,R11,"52,608"
3148,50.88838633,4.45630581,Knooppunt Zaventem Zuid,R10,"0,238"
545,50.8441194,4.2819306,complex Dilbeek + Anderlecht Dupuisln (n,R12,"52,608"
3147,50.88858543,4.456316833,Knooppunt Zaventem Zuid,R11,"14,11"
546,50.84418052,4.282204266,complex Dilbeek + Anderlecht Dupuisln (n,R10,"52,601"
3146,50.88858543,4.456316833,Knooppunt Zaventem Zuid,R10,"14,11"
547,50.84418052,4.282204266,complex Dilbeek + Anderlecht Dupuisln (n,R11,"52,601"
4477,51.422046,4.707309,Parking Minderhout,R10,"62,235"
548,50.84443402,4.282166816,complex Dilbeek + Anderlecht Dupuisln (n,R10,"0,053"
4478,51.422051,4.707259,Parking Minderhout,R11,"62,235"
549,50.84443402,4.282166816,complex Dilbeek + Anderlecht Dupuisln (n,R11,"0,053"
4479,51.423919,4.707388,Parking Minderhout,R10,"62,445"
4491,51.06765284,3.808831695,Oprit Houtstraat,R10,"19,435"
4492,51.06765284,3.808831695,Oprit Houtstraat,R11,"19,435"
4493,51.01990068,3.688273909,complex nr 14 St-Denijs-Westrem (deel 1:,R10,"0,566"
4494,50.87144,4.285964,Complex St Agatha Berchem,R09,"0,132"
4495,50.871411,4.285949,Complex St Agatha Berchem,R10,"0,132"
4496,50.871384,4.285931,Complex St Agatha Berchem,R11,"0,132"
4497,50.871608,4.284698,Complex St Agatha Berchem,R10,"0,202"
4498,50.871633,4.284728,Complex St Agatha Berchem,R11,"0,202"
3167,50.800972,4.465,Knooppunt Leonard,R11,"4,535"
3166,50.800937,4.464966,Knooppunt Leonard,R10,"4,535"
3165,50.873622,4.272382,Knooppunt Groot-Bijgaarden West,R10,"0,081"
3164,50.872937,4.270706,Knooppunt Groot-Bijgaarden West,R12,"49,142"
3163,50.872954,4.270665,Knooppunt Groot-Bijgaarden West,R11,"49,142"
3162,50.872962,4.270618,Knooppunt Groot-Bijgaarden West,R10,"49,142"
3161,50.872893,4.270852,Knooppunt Groot-Bijgaarden West,R12,"49,151"
3160,50.872873,4.270896,Knooppunt Groot-Bijgaarden West,R11,"49,151"
4490,51.18592748,4.471846235,R11 Tunnel kant Mortsel,R11,"4,567"
550,50.8472222,4.2783361,complex Dilbeek + Anderlecht Dupuisln (n,R10,"0,027"
551,50.8472361,4.2783778,complex Dilbeek + Anderlecht Dupuisln (n,R11,"0,027"
552,50.8468722,4.27955,complex Dilbeek + Anderlecht Dupuisln (n,R10,"0,236"
553,50.8468528,4.2795194,complex Dilbeek + Anderlecht Dupuisln (n,R11,"0,236"
554,50.8356611,4.2820333,complex Anderlecht-Dupuislaan (zuidzijde,R10,"53,568"
555,50.8356556,4.2820833,complex Anderlecht-Dupuislaan (zuidzijde,R11,"53,568"
3159,50.872859,4.270937,Knooppunt Groot-Bijgaarden West,R10,"49,151"
556,50.83565,4.2821333,complex Anderlecht-Dupuislaan (zuidzijde,R12,"53,568"
3158,50.874415,4.274841,Knooppunt Groot-Bijgaarden West,R10,"0,358"
557,50.8356889,4.2818222,complex Anderlecht-Dupuislaan (zuidzijde,R10,"0,281"
3157,50.874265,4.274902,Knooppunt Groot-Bijgaarden West,R10,"0,037"
558,50.8356694,4.281825,complex Anderlecht-Dupuislaan (zuidzijde,R11,"0,281"
4488,51.18591982,4.471838354,R11 Tunnel kant Mortsel,R11,"4,568"
559,50.8352222,4.2822778,complex Anderlecht-Dupuislaan (zuidzijde,R10,"53,621"
4489,51.18592748,4.471846235,R11 Tunnel kant Mortsel,R10,"4,567"
3170,50.801071,4.465102,Knooppunt Leonard,R10,"4,531"
3178,50.801176,4.465578,Knooppunt Leonard,R10,"0,206"
3177,50.800679,4.46544,Knooppunt Leonard,R10,"0,162"
3176,50.80065,4.465388,Knooppunt Leonard,R11,"0,162"
3175,50.800866,4.464926,Knooppunt Leonard,R11,"22,043"
3174,50.800854,4.464975,Knooppunt Leonard,R10,"22,043"
3173,50.800882,4.464858,Knooppunt Leonard,R11,"22,049"
3172,50.800892,4.464816,Knooppunt Leonard,R10,"22,049"
560,50.8352306,4.282225,complex Anderlecht-Dupuislaan (zuidzijde,R11,"53,621"
3171,50.801044,4.465072,Knooppunt Leonard,R11,"4,531"
561,50.8352333,4.282175,complex Anderlecht-Dupuislaan (zuidzijde,R12,"53,621"
562,50.8352194,4.2824611,complex Anderlecht-Dupuislaan (zuidzijde,R10,"0,061"
563,50.835225,4.2824194,complex Anderlecht-Dupuislaan (zuidzijde,R11,"0,061"
564,51.03882917,3.770380701,viaduct Gentbrugge,R10,"53,691"
565,51.03882917,3.770380701,viaduct Gentbrugge,R11,"53,691"
566,51.03882917,3.770380701,viaduct Gentbrugge,R12,"53,691"
567,51.03908861,3.770534126,viaduct Gentbrugge,R10,"53,712"
3169,50.801099,4.465125,Knooppunt Leonard,B09,"4,531"
568,51.03908861,3.770534126,viaduct Gentbrugge,R11,"53,712"
3168,50.801,4.465026,Knooppunt Leonard,R12,"4,535"
569,51.03908861,3.770534126,viaduct Gentbrugge,R12,"53,712"
4499,50.871655,4.284761,Complex St Agatha Berchem,R12,"0,202"
3181,50.800342,4.464802,Knooppunt Leonard,R10,"0,264"
3180,50.801531,4.464371,Knooppunt Leonard,R10,"0,355"
3189,50.86810433,4.46427157,Knooppunt St-Stevens-Woluwe West,R10,"5,69"
3188,50.86947732,4.47599544,Knooppunt St-Stevens-Woluwe Oostkant,R12,"0,028"
3187,50.86950653,4.47600261,Knooppunt St-Stevens-Woluwe Oostkant,R11,"0,028"
3186,50.86954249,4.4760098,Knooppunt St-Stevens-Woluwe Oostkant,R10,"0,028"
3185,50.86927987,4.47565226,Knooppunt St-Stevens-Woluwe Oostkant,R11,"6,503"
3184,50.86931246,4.47564879,Knooppunt St-Stevens-Woluwe Oostkant,R10,"6,503"
570,51.03308142,3.752597991,complex Gentbrugge,R10,"52,276"
3183,50.801264,4.46395,Knooppunt Leonard,R10,"0,149"
571,51.03308142,3.752597991,complex Gentbrugge,R11,"52,276"
3182,50.801505,4.464341,Knooppunt Leonard,R10,"0,244"
572,51.03308142,3.752597991,complex Gentbrugge,R12,"52,276"
573,51.03263972,3.752383271,complex Gentbrugge,R10,"0,123"
574,51.03334883,3.753814963,complex Gentbrugge,R10,"0,263"
575,51.03324276,3.752406921,complex Gentbrugge,R10,"52,275"
576,51.03324276,3.752406921,complex Gentbrugge,R11,"52,275"
577,51.03324276,3.752406921,complex Gentbrugge,R12,"52,275"
578,51.03324276,3.752406921,complex Gentbrugge,R13,"52,275"
579,51.0333337,3.752265642,complex Gentbrugge,R10,"0,094"
3179,50.801156,4.465533,Knooppunt Leonard,R11,"0,206"
3192,50.86818658,4.46399473,Knooppunt St-Stevens-Woluwe West,R10,"0,821"
3191,50.86829224,4.46396298,Knooppunt St-Stevens-Woluwe West,R10,"0,443"
3190,50.8680706,4.46428393,Knooppunt St-Stevens-Woluwe West,R11,"5,69"
3199,51.02337553,3.734835829,complex Gent-UZ (9) + knooppunt Gent-Ce,R10,"50,627"
3198,51.00871489,3.72470743,Knooppunt Zwijnaarde (Oost>E17),R10,"0,861"
3197,50.99923407,3.769896545,"Snede TCC Gent kmpt. 40,550",R09,"40,38"
3196,50.9784946,3.825567963,"Snede TCC Gent II kmpt 35,750",R08,"35,815"
580,51.03236092,3.750209381,complex Gentbrugge,R10,"0,202"
3195,50.97859348,3.825706577,"Snede TCC Gent II kmpt 35,750",R12,"35,815"
3194,50.97857055,3.825672017,"Snede TCC Gent II kmpt 35,750",R11,"35,815"
3193,50.97854396,3.825633716,"Snede TCC Gent II kmpt 35,750",R10,"35,815"
597,51.22953925,4.328282399,"A11 Snede kmpt 66,1",R10,"0,181"
598,51.22953925,4.328282399,complex Waaslandhaven-Oost (8),R11,"0,181"
599,51.22957675,4.327457554,"A11 Snede kmpt 66,1",R10,"0,435"
2702,51.11335326,2.755730267,Complex nr 3 Nieuwpoort,R10,"0,072"
2701,51.11116915,2.753253386,Complex nr 3 Nieuwpoort,R10,"0,456"
2700,51.11127283,2.75310484,Complex nr 3 Nieuwpoort,R11,"22,098"
2709,50.94017354,3.173230051,Complex nr 7 Roeselare-Izegem,R11,"41,966"
2708,50.9401695,3.173287636,Complex nr 7 Roeselare-Izegem,R10,"41,966"
2707,50.94019027,3.173002311,Complex nr 7 Roeselare-Izegem,R11,"41,968"
2706,50.94019437,3.172948236,Complex nr 7 Roeselare-Izegem,R10,"41,968"
2705,51.10938173,2.750304618,Complex nr 3 Nieuwpoort,R10,"0,035"
2704,51.10987292,2.750016601,Complex nr 3 Nieuwpoort,R10,"0,542"
2703,51.11316088,2.755775933,Complex nr 3 Nieuwpoort,R10,"0,049"
2713,50.93838478,3.173165112,Complex nr 7 Roeselare-Izegem,R10,"0,109"
2712,50.93887326,3.172434013,Complex nr 7 Roeselare-Izegem,R10,"0,147"
2711,50.94016893,3.173485136,Complex nr 7 Roeselare-Izegem,R10,"0,239"
2710,50.94052941,3.172792002,Complex nr 7 Roeselare-Izegem,R10,"0,099"
2719,51.20536267,2.973818471,Complex nr 5a Zandvoorde,R10,"0,057"
2718,51.20592063,2.972748191,Complex nr 5a Zandvoorde,R10,"0,237"
2717,51.20550433,2.973900237,Complex nr 5a Zandvoorde,R11,"101,12"
2716,51.2054729,2.973890289,Complex nr 5a Zandvoorde,R10,"101,12"
2715,51.20557525,2.973922306,Complex nr 5a Zandvoorde,R11,"101,12"
2714,51.20560928,2.973934396,Complex nr 5a Zandvoorde,R10,"101,12"
2724,51.45088741,4.720212309,Complex nr 1 Meer,R10,"65,569"
2723,51.45084096,4.72052184,Complex nr 1 Meer,R11,"65,569"
2722,51.45083579,4.720566035,Complex nr 1 Meer,R10,"65,569"
2721,51.20550837,2.975890318,Complex nr 5a Zandvoorde,R10,"0,014"
2720,51.20493163,2.977166503,Complex nr 5a Zandvoorde,R10,"0,088"
2729,51.4496687,4.719434735,Complex nr 1 Meer,R10,"0,458"
2728,51.44955357,4.720217674,Complex nr 1 Meer,R10,"0,109"
2727,51.45093445,4.71991193,Complex nr 1 Meer,R10,"0,454"
2726,51.45158058,4.721162886,Complex nr 1 Meer,R10,"0,402"
2725,51.45087881,4.720262014,Complex nr 1 Meer,R11,"65,569"
2735,50.8354864,3.015723436,Complex nr 3 Zonnebeke  Beselare,R10,"0,067"
1403,51.02146943,3.683824181,complex nr 14 St-Denijs-Westrem (deel 1:,R10,"0,572"
2734,50.83482853,3.016166017,Complex nr 3 Zonnebeke  Beselare,R10,"0,267"
1402,51.02149265,3.684090932,complex nr 14 St-Denijs-Westrem (deel 1:,R10,"0,23"
2733,50.8353411,3.015591722,Complex nr 3 Zonnebeke  Beselare,R11,"14,712"
1401,51.02239773,3.684334955,complex nr 14 St-Denijs-Westrem (deel 1:,R10,"0,096"
2732,50.83536782,3.015606215,Complex nr 3 Zonnebeke  Beselare,R10,"14,712"
1400,51.02233919,3.684397104,complex nr 14 St-Denijs-Westrem (deel 1:,R10,"0,059"
2731,50.83519497,3.015486042,Complex nr 3 Zonnebeke  Beselare,R11,"14,713"
2730,50.8351638,3.015465843,Complex nr 3 Zonnebeke  Beselare,R10,"14,713"
2739,51.08746077,3.773308327,Complex Schansakker,R11,"15,895"
2738,51.08746077,3.773308327,Complex Schansakker,R10,"15,895"
2737,50.83740197,3.007625527,Complex nr 3 Zonnebeke  Beselare,R10,"0,31"
2736,50.83664967,3.008746482,Complex nr 3 Zonnebeke  Beselare,R10,"0,106"
1415,50.92497349,4.023771584,complex Aalst (19) (westzijde),R10,"0,334"
2746,50.99669231,3.779894735,"Snede TCC Gent kmpt. 39,630",R12,"39,623"
1414,50.92491441,4.023630785,complex Aalst (19) (westzijde),R10,"0,037"
2745,50.99672303,3.779915025,"Snede TCC Gent kmpt. 39,630",R11,"39,623"
1413,51.01896546,3.685586248,complex St-Denijs-Westrem (14) (zuidoost,R10,"0,043"
2744,50.99675381,3.779937924,"Snede TCC Gent kmpt. 39,630",R10,"39,623"
1412,51.01891038,3.685612316,complex St-Denijs-Westrem (14) (zuidoost,R10,"0,158"
2743,51.0876755,3.771837291,Complex Schansakker,R10,"0,232"
1411,51.01880008,3.685462419,complex St-Denijs-Westrem (14) (zuidoost,R10,"0,166"
2742,51.08751456,3.773889778,Complex Schansakker,R10,"0,004"
1410,51.01873518,3.685498807,complex St-Denijs-Westrem (14) (zuidoost,R10,"0,267"
1419,51.02141422,3.682961034,complex St-Denijs-Westrem (14) (zuidwest,R10,"46,962"
1418,51.02151007,3.68234759,complex St-Denijs-Westrem (14) (zuidwest,R10,"0,033"
2749,51.00800832,3.737259905,"Snede TCC Gent kmpt. 42,920",R10,"42,868"
1417,50.92485271,4.023429494,complex Aalst (19) (westzijde),R10,"0,014"
2748,51.00493018,3.74776757,"Snede TCC Gent kmpt. 42,070",R12,"42,057"
1416,50.92497349,4.023771584,complex Aalst (19) (westzijde),R11,"0,334"
2747,51.00493018,3.74776757,"Snede TCC Gent kmpt. 42,070",R10,"42,057"
2760,51.02801851,3.660417038,"Snede TCC Gent kmpt. 48,710",R12,"48,708"
1426,51.1413539,2.858859042,complex Middelkerke (4),R10,"0,003"
2757,51.02570418,3.668492748,"Snede TCC Gent kmpt. 48,055",R12,"48,087"
1425,51.1410253,2.857444855,complex Middelkerke (4),R11,"30,203"
2756,51.02573463,3.668518391,"Snede TCC Gent kmpt. 48,055",R11,"48,087"
1424,51.1410253,2.857444855,complex Middelkerke (4),R10,"30,203"
2755,51.02576726,3.668537301,"Snede TCC Gent kmpt. 48,055",R10,"48,087"
1423,51.02037049,3.683772719,complex St-Denijs-Westrem (14) (zuidwest,R10,"0,034"
2754,51.02306905,3.677700056,"Snede TCC Gent kmpt. 47,370",R12,"47,375"
1422,51.0214195,3.682293251,complex St-Denijs-Westrem (14) (zuidwest,R10,"0,11"
2753,51.0230971,3.677729688,"Snede TCC Gent kmpt. 47,370",R11,"47,375"
1421,51.02147739,3.682999097,complex St-Denijs-Westrem (14) (zuidwest,R12,"46,962"
2752,51.02312683,3.677752217,"Snede TCC Gent kmpt. 47,370",R10,"47,375"
1420,51.02144713,3.682981305,complex St-Denijs-Westrem (14) (zuidwest,R11,"46,962"
2751,51.00794956,3.737220226,"Snede TCC Gent kmpt. 42,920",R12,"42,868"
2750,51.00797487,3.737237346,"Snede TCC Gent kmpt. 42,920",R11,"42,868"
1429,51.14191919,2.864705899,complex Middelkerke (4),R11,"30,72"
1428,51.14191919,2.864705899,complex Middelkerke (4),R10,"30,72"
2759,51.02804678,3.660441801,"Snede TCC Gent kmpt. 48,710",R11,"48,708"
1427,51.14086656,2.855830835,complex Middelkerke (4),R10,"0,344"
2758,51.0280781,3.660461778,"Snede TCC Gent kmpt. 48,710",R10,"48,708"
1440,51.17788619,4.272739899,Haasdonk - Parking Kruibeke (volgafstand,P00,"93,29"
2771,50.99980756,3.768697975,"Snede TCC Gent II kmpt 40,490",R10,"40,483"
2770,50.99362735,3.78966325,"Snede TCC Gent kmpt. 38,825",R12,"38,856"
1437,51.05708383,2.670279303,complex Veurne (1a),R10,"13,597"
2768,50.99368842,3.789718392,"Snede TCC Gent kmpt. 38,825",R10,"38,856"
1436,51.05651957,2.663345263,complex Veurne (1a),R10,"0,227"
2767,50.98650279,3.80929015,"Snede TCC Gent kmpt. 37,300",R12,"37,269"
1435,51.05619565,2.665843295,complex Veurne (1a),R10,"0,31"
2766,50.98652927,3.809319249,"Snede TCC Gent kmpt. 37,300",R11,"37,269"
1434,51.05602061,2.662713658,complex Veurne (1a),R10,"0,012"
2765,50.98655916,3.80934823,"Snede TCC Gent kmpt. 37,300",R10,"37,269"
1433,51.05621079,2.66426457,complex Veurne (1a),R11,"13,163"
2764,51.00493018,3.74776757,"Snede TCC Gent kmpt. 42,070",R11,"42,057"
1432,51.05617673,2.664269198,complex Veurne (1a),R10,"13,163"
2763,50.98209106,3.818871695,"Snede TCC Gent kmpt. 36,455",R12,"36,429"
1431,51.14205432,2.866857556,complex Middelkerke (4),R10,"0,466"
2762,50.98211619,3.818911713,"Snede TCC Gent kmpt. 36,455",R11,"36,429"
1430,51.14154399,2.863019299,complex Middelkerke (4),R10,"0,03"
2761,50.9821381,3.818937367,"Snede TCC Gent kmpt. 36,455",R10,"36,429"
1439,51.05718813,2.670239478,complex Veurne (1a),R10,"0,023"
1438,51.05705118,2.670294653,complex Veurne (1a),R11,"13,597"
2769,50.99365456,3.789691106,"Snede TCC Gent kmpt. 38,825",R11,"38,856"
1451,51.14083773,4.170720275,complex St-Niklaas-Centrum (15) (deel 1),P00,"84,988"
2782,50.97822944,3.826673822,"Snede TCC Gent II kmpt 35,750",R11,"35,736"
1450,51.11935072,4.218518219,Temsebrug,R11,"22,647"
2781,50.97825318,3.826709242,"Snede TCC Gent II kmpt 35,750",R10,"35,736"
2780,50.97827959,3.82674469,"Snede TCC Gent II kmpt 35,750",R09,"35,736"
1448,51.20586178,4.442964676,Tussen Oprit - Afrit Borgerhout,R10,"0,219"
1447,50.75368152,4.52906249,complex Overijse,R10,"0,053"
1446,51.17808154,4.27261057,Haasdonk - Parking Kruibeke (volgafstand,R12,"93,29"
1445,51.17808154,4.27261057,Haasdonk - Parking Kruibeke (volgafstand,R11,"93,29"
1444,51.17808154,4.27261057,Haasdonk - Parking Kruibeke (volgafstand,R10,"93,29"
1443,51.17788619,4.272739899,Haasdonk - Parking Kruibeke (volgafstand,R12,"93,29"
1442,51.17788619,4.272739899,Haasdonk - Parking Kruibeke (volgafstand,R11,"93,29"
2773,50.99974528,3.768659986,"Snede TCC Gent II kmpt 40,490",R12,"40,483"
1441,51.17788619,4.272739899,Haasdonk - Parking Kruibeke (volgafstand,R10,"93,29"
2772,50.99977641,3.768678977,"Snede TCC Gent II kmpt 40,490",R11,"40,483"
1449,51.11935398,4.218473514,Temsebrug,R10,"22,647"
1462,50.84464053,4.718994053,complex Haasrode (23),R12,"24,013"
2793,51.01236041,3.72072542,"Snede TCC Gent II kmpt 44,140",R11,"44,129"
1461,50.84460757,4.718989038,complex Haasrode (23),R11,"24,013"
2792,51.01239225,3.720746174,"Snede TCC Gent II kmpt 44,140",R10,"44,129"
1460,50.84457463,4.718984033,complex Haasrode (23),R10,"24,013"
2791,51.01242667,3.720767149,"Snede TCC Gent II kmpt 44,140",R09,"44,129"
2790,51.01247235,3.720792869,"Snede TCC Gent II kmpt 44,140",R08,"44,129"
1459,50.84478659,4.713051661,complex Haasrode (23),R10,"0,084"
1458,50.84520963,4.713459152,complex Haasrode (23),R10,"0,295"
2789,51.01731723,3.699820118,"Snede TCC Gent II kmpt 45,710",R12,"45,695"
1457,50.84502022,4.713952914,complex Haasrode (23),R12,"23,651"
2788,51.01734621,3.699840595,"Snede TCC Gent II kmpt 45,710",R11,"45,695"
1456,50.84505295,4.713955578,complex Haasrode (23),R11,"23,651"
2787,51.01737837,3.699861045,"Snede TCC Gent II kmpt 45,710",R10,"45,695"
1455,50.84508245,4.713959548,complex Haasrode (23),R10,"23,651"
2786,51.00208161,3.758472383,"Snede TCC Gent II kmpt 41,250",R12,"41,242"
1454,51.14083773,4.170720275,complex St-Niklaas-Centrum (15) (deel 1),R12,"84,988"
2785,51.00211416,3.758490874,"Snede TCC Gent II kmpt 41,250",R11,"41,242"
1453,51.14083773,4.170720275,complex St-Niklaas-Centrum (15) (deel 1),R11,"84,988"
2784,51.00214422,3.758506722,"Snede TCC Gent II kmpt 41,250",R10,"41,242"
1452,51.14083773,4.170720275,complex St-Niklaas-Centrum (15) (deel 1),R10,"84,988"
2783,50.97820323,3.826637052,"Snede TCC Gent II kmpt 35,750",R12,"35,736"
1473,51.05859695,3.528248634,complex Nevele (12),R10,"0,075"
1472,51.05875889,3.527390003,complex Nevele (12),R10,"0,09"
1471,51.0589183,3.528318679,complex Nevele (12),R12,"58,6"
1470,51.05895184,3.528336342,complex Nevele (12),R11,"58,6"
1469,51.0589838,3.528350657,complex Nevele (12),R10,"58,6"
1468,51.05885382,3.528283468,complex Nevele (12),R12,"58,6"
2799,51.01029156,3.729218756,"Snede TCC Gent II kmpt 43,500",R11,"43,49"
1467,51.05882106,3.528272769,complex Nevele (12),R11,"58,6"
2798,51.01032233,3.729241569,"Snede TCC Gent II kmpt 43,500",R10,"43,49"
1466,51.05878845,3.528256725,complex Nevele (12),R10,"58,6"
2797,50.98996399,3.80034175,"Snede TCC Gent II kmpt 38,000",R12,"38,001"
1465,50.84475886,4.721635645,complex Haasrode (23),R10,"0,035"
2796,50.98998973,3.800370231,"Snede TCC Gent II kmpt 38,000",R11,"38,001"
1464,50.84422935,4.719057611,complex Haasrode (23),R10,"0,256"
2795,50.99001803,3.800394531,"Snede TCC Gent II kmpt 38,000",R10,"38,001"
1463,50.8444475,4.717939124,complex Haasrode (23),R10,"0,348"
2794,51.01233001,3.720706821,"Snede TCC Gent II kmpt 44,140",R12,"44,129"
1484,51.16310391,3.190049291,complex Loppem (7),R10,"0,068"
